title,date,specimenId,species,sex,abdomenStatus,morphSpecies,morphSex,morphAbdomenStatus,morphNotes,country,district,site,image,yolovConfidenceLevel,imageZoomed,status,latitude,longitude,cityName,deviceInUse,phoneInUse,deviceId,localId,collectionMethod,createdAt,hardware,isCompleted,name,notes,updatedAt
GULU 02,6/1/23,KG 014,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-01.144-33dd2ef449f3b50c-4-113.jpg,0.93,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.245138889,CDC Light Trap,2023-01-07T14:34:06.214Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:06.214Z
GULU 02,6/1/23,KG 014_01,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-01.139-33dd2ef449f3b50c-4-114.jpg,0.9,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.245833333,CDC Light Trap,2023-01-07T14:34:14.249Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:14.249Z
GULU 02,6/1/23,KG 014_02,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-01.147-33dd2ef449f3b50c-4-115.jpg,0.95,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.246527778,CDC Light Trap,2023-01-07T14:34:06.207Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:06.207Z
GULU 02,6/1/23,KG 015,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-01.203-33dd2ef449f3b50c-4-116.jpg,0.85,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.247222222,CDC Light Trap,2023-01-07T14:34:06.271Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:06.271Z
GULU 02,6/1/23,KG 015_01,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-01.253-33dd2ef449f3b50c-4-117.jpg,0.88,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.247916667,CDC Light Trap,2023-01-07T14:34:06.390Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:06.390Z
GULU 02,6/1/23,KG 015_02,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-07.055-33dd2ef449f3b50c-4-118.jpg,0.81,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.248611111,CDC Light Trap,2023-01-07T14:34:10.317Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:10.317Z
GULU 02,6/1/23,KG 016,Anopheles other,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-07.058-33dd2ef449f3b50c-4-119.jpg,0.87,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.249305556,CDC Light Trap,2023-01-07T14:34:10.393Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:10.393Z
GULU 02,6/1/23,KG 016_01,Anopheles other,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-07.333-33dd2ef449f3b50c-4-120.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.25,CDC Light Trap,2023-01-07T14:34:10.101Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:10.101Z
GULU 02,6/1/23,KG 016_02,Anopheles gambiae,Female,G - Gravid,Anopheles funestus,,FF - Fully Fed,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-07.670-33dd2ef449f3b50c-4-121.jpg,0.88,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.250694444,CDC Light Trap,2023-01-07T14:34:10.269Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:10.269Z
GULU 02,6/1/23,KG 017,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-10.896-33dd2ef449f3b50c-4-122.jpg,0.51,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.251388889,CDC Light Trap,2023-01-07T14:34:14.241Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:14.241Z
GULU 02,6/1/23,KG 017_01,Anopheles other,Female,FF - Fully Fed,Anopheles funestus,,UF - Unfed,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-11.402-33dd2ef449f3b50c-4-123.jpg,0.82,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.252083333,CDC Light Trap,2023-01-07T14:34:14.613Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:14.613Z
GULU 02,6/1/23,KG 017_02,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,UF - Unfed,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-11.552-33dd2ef449f3b50c-4-124.jpg,0.76,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.252777778,CDC Light Trap,2023-01-07T14:34:14.412Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:14.412Z
GULU 02,6/1/23,KG 018,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,FF - Fully Fed,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-11.648-33dd2ef449f3b50c-4-125.jpg,0.77,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.253472222,CDC Light Trap,2023-01-06T12:52:36.076Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:14.340Z
GULU 02,6/1/23,KG 018_01,Anopheles funestus,Female,UF - Unfed,,,FF - Fully Fed,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-15.021-33dd2ef449f3b50c-4-126.jpg,0.81,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.254166667,CDC Light Trap,2023-01-07T14:34:20.294Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:20.294Z
GULU 02,6/1/23,KG 018_02,Anopheles funestus,Female,UF - Unfed,,,FF - Fully Fed,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-15.099-33dd2ef449f3b50c-4-127.jpg,0.63,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.254861111,CDC Light Trap,2023-01-06T12:52:36.085Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:18.282Z
GULU 02,6/1/23,KG 019,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-06-12-52-02.974-33dd2ef449f3b50c-4-128.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.255555556,CDC Light Trap,2023-01-06T12:52:36.474Z,VectorCam V2,FALSE,Kigongo,,2023-01-06T12:52:36.474Z
GULU 02,6/1/23,KG 019_01,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-06-12-52-01.705-33dd2ef449f3b50c-4-129.jpg,0.81,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.25625,CDC Light Trap,2023-01-06T12:52:16.433Z,VectorCam V2,FALSE,Kigongo,,2023-01-06T12:52:16.433Z
GULU 02,6/1/23,KG 019_02,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-15.497-33dd2ef449f3b50c-4-130.jpg,0.87,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.256944444,CDC Light Trap,2023-01-07T14:34:17.915Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:17.915Z
GULU 02,6/1/23,KG 020,Anopheles funestus,Male,UF - Unfed,,Female,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-15.648-33dd2ef449f3b50c-4-131.jpg,0.76,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.257638889,CDC Light Trap,2023-01-07T14:34:18.438Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:18.438Z
GULU 02,6/1/23,KG 020_01,Anopheles gambiae,Male,G - Gravid,Anopheles funestus,Female,UF - Unfed,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-15.892-33dd2ef449f3b50c-4-132.jpg,0.58,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.258333333,CDC Light Trap,2023-01-07T14:34:18.532Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:18.532Z
GULU 02,6/1/23,KG 020_02,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-18.787-33dd2ef449f3b50c-4-133.jpg,0.93,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.259027778,CDC Light Trap,2023-01-07T14:34:22.563Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:22.563Z
GULU 02,6/1/23,KG 021,Anopheles other,Male,UF - Unfed,Anopheles funestus,Female,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-19.305-33dd2ef449f3b50c-4-134.jpg,0.84,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.259722222,CDC Light Trap,2023-01-06T12:53:04.927Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:22.569Z
GULU 02,6/1/23,KG 021_01,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-19.838-33dd2ef449f3b50c-4-135.jpg,0.83,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.260416667,CDC Light Trap,2023-01-06T12:53:03.690Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:22.935Z
GULU 02,6/1/23,KG 021_02,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,GULU,Paicho,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-19.784-33dd2ef449f3b50c-4-136.jpg,0.5,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.261111111,CDC Light Trap,2023-01-07T14:34:22.779Z,VectorCam V2,FALSE,Kigongo,,2023-01-07T14:34:22.779Z
Gulu 01,5/1/23,KG001,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-09.948-33dd2ef449f3b50c-3-95.jpg,0.76,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.190972222,CDC Light Trap,2023-01-07T14:36:16.770Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:16.770Z
Gulu 01,5/1/23,KG001_01,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-09.956-33dd2ef449f3b50c-3-96.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.191666667,CDC Light Trap,2023-01-07T14:36:17.227Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:17.227Z
Gulu 01,5/1/23,KG001_02,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-09.966-33dd2ef449f3b50c-3-97.jpg,0.84,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.192361111,CDC Light Trap,2023-01-07T14:36:16.979Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:16.979Z
Gulu 01,5/1/23,KG002,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-09.960-33dd2ef449f3b50c-3-98.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.193055556,CDC Light Trap,2023-01-07T14:36:16.782Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:16.782Z
Gulu 01,5/1/23,KG002_01,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-09.969-33dd2ef449f3b50c-3-99.jpg,0.66,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.19375,CDC Light Trap,2023-01-07T14:36:16.191Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:16.191Z
Gulu 01,5/1/23,KG002_02,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-17.039-33dd2ef449f3b50c-3-100.jpg,0.9,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.194444444,CDC Light Trap,2023-01-07T14:36:23.320Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:23.320Z
Gulu 01,5/1/23,KG002_03,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-17.608-33dd2ef449f3b50c-3-101.jpg,0.87,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.195138889,CDC Light Trap,2023-01-07T14:36:21.491Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:21.491Z
Gulu 01,5/1/23,KG002_04,Anopheles gambiae,Female,UF - Unfed,,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-17.653-33dd2ef449f3b50c-3-102.jpg,0.9,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.195833333,CDC Light Trap,2023-01-07T14:36:22.936Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:22.936Z
Gulu 01,5/1/23,KG002_05,Anopheles gambiae,Female,UF - Unfed,,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-18.353-33dd2ef449f3b50c-3-103.jpg,0.91,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.196527778,CDC Light Trap,2023-01-07T14:36:22.085Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:22.085Z
Gulu 01,5/1/23,KG003,Culex,Female,UF - Unfed,,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-18.701-33dd2ef449f3b50c-3-104.jpg,0.75,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.197222222,CDC Light Trap,2023-01-07T14:36:24.888Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:24.888Z
Gulu 01,5/1/23,KG003_01,Culex,Female,UF - Unfed,,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-22.308-33dd2ef449f3b50c-3-105.jpg,0.82,No,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.197916667,CDC Light Trap,2023-01-07T14:36:25.736Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:25.736Z
Gulu 01,5/1/23,KG003_02,Anopheles funestus,Female,UF - Unfed,Culex,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-23.343-33dd2ef449f3b50c-3-106.jpg,0.86,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.198611111,CDC Light Trap,2023-01-07T14:36:28.360Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:28.360Z
Gulu 01,5/1/23,KG003_03,Culex,Female,G - Gravid,,,UF - Unfed,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-24.340-33dd2ef449f3b50c-3-107.jpg,0.95,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.199305556,CDC Light Trap,2023-01-07T14:36:28.993Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:28.993Z
Gulu 01,5/1/23,KG004,Anopheles other,Male,UF - Unfed,Anopheles funestus,Female,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-25.184-33dd2ef449f3b50c-3-108.jpg,0.88,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.2,CDC Light Trap,2023-01-07T14:36:31.448Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:31.448Z
Gulu 01,5/1/23,KG004_01,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,,UF - Unfed,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-26.318-33dd2ef449f3b50c-3-109.jpg,0.91,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.200694444,CDC Light Trap,2023-01-07T14:36:29.058Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:29.058Z
Gulu 01,5/1/23,KG004_02,Anopheles other,Female,UF - Unfed,Anopheles funestus,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-27.075-33dd2ef449f3b50c-3-110.jpg,0.86,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.201388889,CDC Light Trap,2023-01-07T14:36:29.043Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:29.043Z
Gulu 01,5/1/23,KG005,Culex,Female,UF - Unfed,,,,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-29.311-33dd2ef449f3b50c-3-111.jpg,0.88,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.202083333,CDC Light Trap,2023-01-07T14:36:31.547Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:31.547Z
Gulu 01,5/1/23,KG005_01,Culex,Female,FF - Fully Fed,,,UF - Unfed,,Uganda,Gulu,Ajuk,http://137.184.182.201:5005/images/session/image-2023-01-07-14-36-30.315-33dd2ef449f3b50c-3-112.jpg,0.86,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,0.202777778,CDC Light Trap,2023-01-07T14:36:32.208Z,VectorCam V2,FALSE,Kigongo,Mixed species,2023-01-07T14:36:32.208Z
LIRA02KHY_01,8/1/23,KHYL_001,Anopheles funestus,Male,UF - Unfed,,Female,G - Gravid,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-51-33.122-00ebdee4b2f086e2-6-62.jpg,0.92,Yes,Fresh,,,,,,00ebdee4b2f086e2:0b15e669-5a60-4c7a-9505-225476991974,0.293055556,Pyrethroid Spray Catch (PSC),2023-01-08T16:51:49.635Z,VectorCam V2,FALSE,Kim Hwang Yeo,"Kim Hwang's first run - new lens, old hardware",2023-01-08T16:51:49.635Z
LIRA02KHY_01,8/1/23,KHYL_001_01,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,G - Gravid,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-53-11.613-00ebdee4b2f086e2-6-63.jpg,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:0b15e669-5a60-4c7a-9505-225476991974,0.29375,Pyrethroid Spray Catch (PSC),2023-01-08T16:53:16.780Z,VectorCam V2,FALSE,Kim Hwang Yeo,"Kim Hwang's first run - new lens, old hardware",2023-01-08T16:53:16.780Z
LIRA02KHY_01,8/1/23,KHYL_001_02,Anopheles other,Female,UF - Unfed,Anopheles funestus,,G - Gravid,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-51-33.125-00ebdee4b2f086e2-6-64.jpg,0.93,Yes,Fresh,,,,,,00ebdee4b2f086e2:0b15e669-5a60-4c7a-9505-225476991974,0.294444444,Pyrethroid Spray Catch (PSC),2023-01-08T16:51:48.642Z,VectorCam V2,FALSE,Kim Hwang Yeo,"Kim Hwang's first run - new lens, old hardware",2023-01-08T16:51:48.642Z
LIRA_05_KHY,10/1/23,KHYL001,Anopheles gambiae,Female,G - Gravid,Anopheles funestus,,FF - Fully Fed,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-10-16-30-47.065-f67276ffbafcaa8b-41-510.jpg,0.92,Yes,Fresh,,,,,,f67276ffbafcaa8b:19a7b43c-b5b1-43a6-b4f1-14f710226e6d,41:510,CDC Light Trap,2023-01-10T16:31:08.875Z,VectorCam V2,FALSE,Kim Hwang Yeo,,2023-01-10T16:31:08.875Z
LIRA_05_KHY,10/1/23,KHYL001_01,Anopheles funestus,Female,G - Gravid,,,FF - Fully Fed,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-10-16-30-47.077-f67276ffbafcaa8b-41-511.jpg,0.86,Yes,Fresh,,,,,,f67276ffbafcaa8b:19a7b43c-b5b1-43a6-b4f1-14f710226e6d,41:511,CDC Light Trap,2023-01-10T16:31:20.954Z,VectorCam V2,FALSE,Kim Hwang Yeo,,2023-01-10T16:31:20.954Z
LIRA_05_KHY,10/1/23,KHYL001_02,Culex,Female,FF - Fully Fed,Anopheles funestus,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-10-16-30-47.068-f67276ffbafcaa8b-41-512.jpg,0.9,Yes,Fresh,,,,,,f67276ffbafcaa8b:19a7b43c-b5b1-43a6-b4f1-14f710226e6d,41:512,CDC Light Trap,2023-01-10T16:31:00.052Z,VectorCam V2,FALSE,Kim Hwang Yeo,,2023-01-10T16:31:00.052Z
LIRA02KHY_01,8/1/23,KHYL002,Anopheles gambiae,Female,G - Gravid,Anopheles funestus,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-51-33.119-00ebdee4b2f086e2-6-65.jpg,0.93,Yes,Fresh,,,,,,00ebdee4b2f086e2:0b15e669-5a60-4c7a-9505-225476991974,0.295138889,Pyrethroid Spray Catch (PSC),2023-01-08T16:51:45.669Z,VectorCam V2,FALSE,Kim Hwang Yeo,"Kim Hwang's first run - new lens, old hardware",2023-01-08T16:51:45.669Z
LIRA_05_KHY,10/1/23,KHYL002,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-10-16-30-48.115-f67276ffbafcaa8b-41-513.jpg,0.9,Yes,Fresh,,,,,,f67276ffbafcaa8b:19a7b43c-b5b1-43a6-b4f1-14f710226e6d,41:513,CDC Light Trap,2023-01-10T16:31:15.751Z,VectorCam V2,FALSE,Kim Hwang Yeo,,2023-01-10T16:31:15.751Z
LIRA_05_KHY,10/1/23,KHYL002_01,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-10-16-30-47.249-f67276ffbafcaa8b-41-514.jpg,0.89,Yes,Fresh,,,,,,f67276ffbafcaa8b:19a7b43c-b5b1-43a6-b4f1-14f710226e6d,41:514,CDC Light Trap,2023-01-10T16:31:20.373Z,VectorCam V2,FALSE,Kim Hwang Yeo,,2023-01-10T16:31:20.373Z
LIRA02KHY_01,8/1/23,KHYL002_01_01,Anopheles funestus,Female,UF - Unfed,,,G - Gravid,KHYL002_01,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-51-33.115-00ebdee4b2f086e2-6-67.jpg,0.94,Yes,Fresh,,,,,,00ebdee4b2f086e2:0b15e669-5a60-4c7a-9505-225476991974,0.296527778,Pyrethroid Spray Catch (PSC),2023-01-08T16:51:47.793Z,VectorCam V2,FALSE,Kim Hwang Yeo,"Kim Hwang's first run - new lens, old hardware",2023-01-08T16:51:47.793Z
LIRA_05_KHY,10/1/23,KHYL002_02,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,FF - Fully Fed,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-10-16-30-47.252-f67276ffbafcaa8b-41-515.jpg,0.85,Yes,Fresh,,,,,,f67276ffbafcaa8b:19a7b43c-b5b1-43a6-b4f1-14f710226e6d,41:515,CDC Light Trap,2023-01-10T16:31:43.398Z,VectorCam V2,FALSE,Kim Hwang Yeo,,2023-01-10T16:31:43.398Z
LIRA02KHY_01,8/1/23,KHYL002_03,Anopheles funestus,Female,UF - Unfed,,,G - Gravid,KHYL002_02,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-14-53-36.915-00ebdee4b2f086e2-6-68.jpg,0.84,Yes,Fresh,,,,,,00ebdee4b2f086e2:a8ad10f0-382d-4f14-9498-9b2300dc6d6a,0.297222222,Pyrethroid Spray Catch (PSC),2023-01-08T14:53:54.117Z,VectorCam V2,FALSE,Kim Hwang Yeo,"Kim Hwang's first run - new lens, old hardware",2023-01-08T14:53:54.117Z
